Date_Time,Temp,Humidity,Weather,Precip_Prob,Current_time
2026-01-04 03:00:00,37.8,90,light rain,20.0,2026-01-02 22:20:33.991652
2026-01-04 06:00:00,37.58,89,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-04 09:00:00,34.57,93,scattered clouds,0.0,2026-01-02 22:20:33.991652
2026-01-04 12:00:00,34.38,93,scattered clouds,0.0,2026-01-02 22:20:33.991652
2026-01-04 15:00:00,40.06,74,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-04 18:00:00,47.01,46,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-04 21:00:00,48.52,37,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-05 00:00:00,40.91,49,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-05 03:00:00,39.38,49,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 06:00:00,38.35,60,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 09:00:00,38.48,75,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 12:00:00,35.02,76,broken clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 15:00:00,42.24,57,few clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 18:00:00,50.25,43,few clouds,0.0,2026-01-02 22:20:33.991652
2026-01-05 21:00:00,52.03,44,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-06 00:00:00,45.0,59,clear sky,0.0,2026-01-02 22:20:33.991652
2026-01-06 03:00:00,43.25,65,few clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 06:00:00,42.37,74,broken clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 09:00:00,42.42,85,broken clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 12:00:00,43.05,90,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 15:00:00,50.7,77,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 18:00:00,59.13,60,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-06 21:00:00,59.9,65,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 00:00:00,54.75,85,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 03:00:00,52.54,93,broken clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 06:00:00,53.15,93,broken clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 09:00:00,52.59,92,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 12:00:00,50.97,94,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 15:00:00,56.62,77,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 18:00:00,66.29,56,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-07 21:00:00,66.38,57,overcast clouds,0.0,2026-01-02 22:20:33.991652
2026-01-03 03:00:00,50.58,66,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-03 06:00:00,46.8,67,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-03 09:00:00,38.43,72,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-03 12:00:00,31.15,68,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-03 15:00:00,38.89,65,light rain,28.000000000000004,2026-01-03 01:40:54.265086
2026-01-03 18:00:00,44.06,77,light rain,100.0,2026-01-03 01:40:54.265086
2026-01-03 21:00:00,37.87,88,light rain,100.0,2026-01-03 01:40:54.265086
2026-01-04 00:00:00,37.65,89,light rain,100.0,2026-01-03 01:40:54.265086
2026-01-04 03:00:00,37.63,88,light rain,20.0,2026-01-03 01:40:54.265086
2026-01-04 06:00:00,36.61,91,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-04 09:00:00,37.47,89,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-04 12:00:00,35.28,94,broken clouds,0.0,2026-01-03 01:40:54.265086
2026-01-04 15:00:00,40.82,79,clear sky,0.0,2026-01-03 01:40:54.265086
2026-01-04 18:00:00,47.64,51,clear sky,0.0,2026-01-03 01:40:54.265086
2026-01-04 21:00:00,48.47,38,clear sky,0.0,2026-01-03 01:40:54.265086
2026-01-05 00:00:00,40.91,49,few clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 03:00:00,39.06,56,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 06:00:00,38.28,68,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 09:00:00,37.96,79,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 12:00:00,35.92,85,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 15:00:00,43.21,62,scattered clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 18:00:00,51.39,46,scattered clouds,0.0,2026-01-03 01:40:54.265086
2026-01-05 21:00:00,53.04,50,few clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 00:00:00,45.88,69,few clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 03:00:00,44.35,80,broken clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 06:00:00,43.72,91,scattered clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 09:00:00,43.48,95,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 12:00:00,43.72,96,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 15:00:00,50.72,82,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 18:00:00,58.84,65,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-06 21:00:00,60.35,63,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 00:00:00,53.44,82,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 03:00:00,53.89,88,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 06:00:00,52.79,92,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 09:00:00,52.41,95,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 12:00:00,52.52,93,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 15:00:00,57.15,80,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 18:00:00,65.08,63,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-07 21:00:00,66.52,64,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-08 00:00:00,59.02,85,overcast clouds,0.0,2026-01-03 01:40:54.265086
2026-01-03 06:00:00,45.79,72,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-03 09:00:00,37.74,75,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-03 12:00:00,31.15,68,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-03 15:00:00,38.89,65,light rain,28.000000000000004,2026-01-03 03:22:33.594875
2026-01-03 18:00:00,44.06,77,light rain,100.0,2026-01-03 03:22:33.594875
2026-01-03 21:00:00,37.87,88,light rain,100.0,2026-01-03 03:22:33.594875
2026-01-04 00:00:00,37.65,89,light rain,100.0,2026-01-03 03:22:33.594875
2026-01-04 03:00:00,37.63,88,light rain,20.0,2026-01-03 03:22:33.594875
2026-01-04 06:00:00,36.61,91,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-04 09:00:00,37.47,89,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-04 12:00:00,35.28,94,broken clouds,0.0,2026-01-03 03:22:33.594875
2026-01-04 15:00:00,40.82,79,clear sky,0.0,2026-01-03 03:22:33.594875
2026-01-04 18:00:00,47.64,51,clear sky,0.0,2026-01-03 03:22:33.594875
2026-01-04 21:00:00,48.47,38,clear sky,0.0,2026-01-03 03:22:33.594875
2026-01-05 00:00:00,40.91,49,few clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 03:00:00,39.06,56,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 06:00:00,38.28,68,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 09:00:00,37.96,79,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 12:00:00,35.92,85,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 15:00:00,43.21,62,scattered clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 18:00:00,51.39,46,scattered clouds,0.0,2026-01-03 03:22:33.594875
2026-01-05 21:00:00,53.04,50,few clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 00:00:00,45.88,69,few clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 03:00:00,44.35,80,broken clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 06:00:00,43.72,91,scattered clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 09:00:00,43.48,95,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 12:00:00,43.72,96,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 15:00:00,50.72,82,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 18:00:00,58.84,65,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-06 21:00:00,60.35,63,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 00:00:00,53.44,82,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 03:00:00,53.89,88,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 06:00:00,52.79,92,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 09:00:00,52.41,95,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 12:00:00,52.52,93,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 15:00:00,57.15,80,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 18:00:00,65.08,63,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-07 21:00:00,66.52,64,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-08 00:00:00,59.02,85,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-08 03:00:00,56.66,83,overcast clouds,0.0,2026-01-03 03:22:33.594875
2026-01-03 06:00:00,47.37,76,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-03 09:00:00,42.98,75,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-03 12:00:00,36.55,70,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-03 15:00:00,38.89,65,light rain,28.000000000000004,2026-01-03 04:32:47.646224
2026-01-03 18:00:00,44.06,77,light rain,100.0,2026-01-03 04:32:47.646224
2026-01-03 21:00:00,37.87,88,light rain,100.0,2026-01-03 04:32:47.646224
2026-01-04 00:00:00,37.65,89,light rain,100.0,2026-01-03 04:32:47.646224
2026-01-04 03:00:00,37.63,88,light rain,20.0,2026-01-03 04:32:47.646224
2026-01-04 06:00:00,36.61,91,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-04 09:00:00,37.47,89,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-04 12:00:00,35.28,94,broken clouds,0.0,2026-01-03 04:32:47.646224
2026-01-04 15:00:00,40.82,79,clear sky,0.0,2026-01-03 04:32:47.646224
2026-01-04 18:00:00,47.64,51,clear sky,0.0,2026-01-03 04:32:47.646224
2026-01-04 21:00:00,48.47,38,clear sky,0.0,2026-01-03 04:32:47.646224
2026-01-05 00:00:00,40.91,49,few clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 03:00:00,39.06,56,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 06:00:00,38.28,68,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 09:00:00,37.96,79,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 12:00:00,35.92,85,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 15:00:00,43.21,62,scattered clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 18:00:00,51.39,46,scattered clouds,0.0,2026-01-03 04:32:47.646224
2026-01-05 21:00:00,53.04,50,few clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 00:00:00,45.88,69,few clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 03:00:00,44.35,80,broken clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 06:00:00,43.72,91,scattered clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 09:00:00,43.48,95,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 12:00:00,43.72,96,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 15:00:00,50.72,82,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 18:00:00,58.84,65,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-06 21:00:00,60.35,63,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 00:00:00,53.44,82,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 03:00:00,53.89,88,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 06:00:00,52.79,92,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 09:00:00,52.41,95,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 12:00:00,52.52,93,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 15:00:00,57.15,80,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 18:00:00,65.08,63,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-07 21:00:00,66.52,64,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-08 00:00:00,59.02,85,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-08 03:00:00,56.66,83,overcast clouds,0.0,2026-01-03 04:32:47.646224
2026-01-03 09:00:00,41.77,78,broken clouds,0.0,2026-01-03 06:32:08.390193
2026-01-03 12:00:00,36.81,72,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-03 15:00:00,37.06,76,light rain,61.0,2026-01-03 06:32:08.390193
2026-01-03 18:00:00,41.05,84,light rain,100.0,2026-01-03 06:32:08.390193
2026-01-03 21:00:00,43.03,84,light rain,70.0,2026-01-03 06:32:08.390193
2026-01-04 00:00:00,36.3,82,light rain,33.0,2026-01-03 06:32:08.390193
2026-01-04 03:00:00,37.63,88,light rain,20.0,2026-01-03 06:32:08.390193
2026-01-04 06:00:00,36.61,91,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-04 09:00:00,37.47,89,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-04 12:00:00,35.28,94,broken clouds,0.0,2026-01-03 06:32:08.390193
2026-01-04 15:00:00,40.82,79,clear sky,0.0,2026-01-03 06:32:08.390193
2026-01-04 18:00:00,47.64,51,clear sky,0.0,2026-01-03 06:32:08.390193
2026-01-04 21:00:00,48.47,38,clear sky,0.0,2026-01-03 06:32:08.390193
2026-01-05 00:00:00,40.91,49,few clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 03:00:00,39.06,56,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 06:00:00,38.28,68,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 09:00:00,37.96,79,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 12:00:00,35.92,85,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 15:00:00,43.21,62,scattered clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 18:00:00,51.39,46,scattered clouds,0.0,2026-01-03 06:32:08.390193
2026-01-05 21:00:00,53.04,50,few clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 00:00:00,45.88,69,few clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 03:00:00,44.35,80,broken clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 06:00:00,43.72,91,scattered clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 09:00:00,43.48,95,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 12:00:00,43.72,96,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 15:00:00,50.72,82,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 18:00:00,58.84,65,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-06 21:00:00,60.35,63,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 00:00:00,53.44,82,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 03:00:00,53.89,88,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 06:00:00,52.79,92,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 09:00:00,52.41,95,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 12:00:00,52.52,93,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 15:00:00,57.15,80,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 18:00:00,65.08,63,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-07 21:00:00,66.52,64,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-08 00:00:00,59.02,85,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-08 03:00:00,56.66,83,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-08 06:00:00,53.4,80,overcast clouds,0.0,2026-01-03 06:32:08.390193
2026-01-03 09:00:00,45.64,78,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-03 12:00:00,42.04,75,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-03 15:00:00,39.92,76,light rain,61.0,2026-01-03 08:28:07.466887
2026-01-03 18:00:00,41.05,84,light rain,100.0,2026-01-03 08:28:07.466887
2026-01-03 21:00:00,43.03,84,light rain,70.0,2026-01-03 08:28:07.466887
2026-01-04 00:00:00,36.3,82,light rain,33.0,2026-01-03 08:28:07.466887
2026-01-04 03:00:00,39.02,83,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-04 06:00:00,39.11,82,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-04 09:00:00,38.82,78,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-04 12:00:00,35.62,79,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-04 15:00:00,41.76,61,clear sky,0.0,2026-01-03 08:28:07.466887
2026-01-04 18:00:00,49.14,44,clear sky,0.0,2026-01-03 08:28:07.466887
2026-01-04 21:00:00,50.77,33,clear sky,0.0,2026-01-03 08:28:07.466887
2026-01-05 00:00:00,42.71,47,clear sky,0.0,2026-01-03 08:28:07.466887
2026-01-05 03:00:00,40.59,66,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 06:00:00,39.34,75,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 09:00:00,38.59,72,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 12:00:00,36.19,74,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 15:00:00,43.05,60,scattered clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 18:00:00,50.99,50,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-05 21:00:00,52.74,57,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 00:00:00,46.31,80,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 03:00:00,45.3,89,scattered clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 06:00:00,45.16,92,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 09:00:00,44.87,95,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 12:00:00,44.82,96,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 15:00:00,51.91,79,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 18:00:00,61.47,60,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-06 21:00:00,62.35,59,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 00:00:00,54.72,81,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 03:00:00,55.54,81,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 06:00:00,54.79,84,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 09:00:00,55.06,84,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 12:00:00,51.76,94,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 15:00:00,59.9,74,scattered clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 18:00:00,69.06,55,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-07 21:00:00,69.1,59,overcast clouds,0.0,2026-01-03 08:28:07.466887
2026-01-08 00:00:00,60.39,80,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-08 03:00:00,57.0,88,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-08 06:00:00,54.59,85,broken clouds,0.0,2026-01-03 08:28:07.466887
2026-01-03 12:00:00,40.71,76,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-03 15:00:00,39.43,76,light rain,61.0,2026-01-03 10:21:05.304647
2026-01-03 18:00:00,41.05,84,light rain,100.0,2026-01-03 10:21:05.304647
2026-01-03 21:00:00,43.03,84,light rain,70.0,2026-01-03 10:21:05.304647
2026-01-04 00:00:00,36.3,82,light rain,33.0,2026-01-03 10:21:05.304647
2026-01-04 03:00:00,39.02,83,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-04 06:00:00,39.11,82,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-04 09:00:00,38.82,78,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-04 12:00:00,35.62,79,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-04 15:00:00,41.76,61,clear sky,0.0,2026-01-03 10:21:05.304647
2026-01-04 18:00:00,49.14,44,clear sky,0.0,2026-01-03 10:21:05.304647
2026-01-04 21:00:00,50.77,33,clear sky,0.0,2026-01-03 10:21:05.304647
2026-01-05 00:00:00,42.71,47,clear sky,0.0,2026-01-03 10:21:05.304647
2026-01-05 03:00:00,40.59,66,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 06:00:00,39.34,75,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 09:00:00,38.59,72,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 12:00:00,36.19,74,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 15:00:00,43.05,60,scattered clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 18:00:00,50.99,50,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-05 21:00:00,52.74,57,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 00:00:00,46.31,80,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 03:00:00,45.3,89,scattered clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 06:00:00,45.16,92,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 09:00:00,44.87,95,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 12:00:00,44.82,96,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 15:00:00,51.91,79,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 18:00:00,61.47,60,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-06 21:00:00,62.35,59,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 00:00:00,54.72,81,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 03:00:00,55.54,81,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 06:00:00,54.79,84,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 09:00:00,55.06,84,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 12:00:00,51.76,94,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 15:00:00,59.9,74,scattered clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 18:00:00,69.06,55,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-07 21:00:00,69.1,59,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-08 00:00:00,60.39,80,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-08 03:00:00,57.0,88,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-08 06:00:00,54.59,85,broken clouds,0.0,2026-01-03 10:21:05.304647
2026-01-08 09:00:00,53.69,83,overcast clouds,0.0,2026-01-03 10:21:05.304647
2026-01-03 15:00:00,38.57,78,light rain,62.0,2026-01-03 12:40:27.145601
2026-01-03 18:00:00,41.25,81,light rain,100.0,2026-01-03 12:40:27.145601
2026-01-03 21:00:00,44.56,81,light rain,90.0,2026-01-03 12:40:27.145601
2026-01-04 00:00:00,41.74,82,overcast clouds,52.0,2026-01-03 12:40:27.145601
2026-01-04 03:00:00,37.0,84,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-04 06:00:00,32.04,81,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-04 09:00:00,38.82,78,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-04 12:00:00,35.62,79,broken clouds,0.0,2026-01-03 12:40:27.145601
2026-01-04 15:00:00,41.76,61,clear sky,0.0,2026-01-03 12:40:27.145601
2026-01-04 18:00:00,49.14,44,clear sky,0.0,2026-01-03 12:40:27.145601
2026-01-04 21:00:00,50.77,33,clear sky,0.0,2026-01-03 12:40:27.145601
2026-01-05 00:00:00,42.71,47,clear sky,0.0,2026-01-03 12:40:27.145601
2026-01-05 03:00:00,40.59,66,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 06:00:00,39.34,75,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 09:00:00,38.59,72,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 12:00:00,36.19,74,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 15:00:00,43.05,60,scattered clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 18:00:00,50.99,50,broken clouds,0.0,2026-01-03 12:40:27.145601
2026-01-05 21:00:00,52.74,57,overcast clouds,0.0,2026-01-03 12:40:27.145601
2026-01-06 00:00:00,46.31,80,broken clouds,0.0,2026-01-03 12:40:27.145601
2026-01-06 03:00:00,45.3,89,scattered clouds,0.0,2026-01-03 12:40:27.145601
2026-01-06 06:00:00,45.16,92,broken clouds,0.0,2026-01-03 12:40:27.145601
2026-01-06 09:00:00,44.87,95,overcast clouds,0.0,2026-01-03 12:40:27.145601
